"GencodeID","Symbol","Cortex","dlPFC","dACC","Amygdala","MeA","BLA"
"ENSG00000204138.12","PHACTR4",1,0,2,1,0,1
"ENSG00000229820.2","RP1-308E4.1",0,0,0,0,0,0
"ENSG00000221216.1","RNU6ATAC27P",0,0,0,0,0,0
"ENSG00000180198.15","RCC1",13,0,0,0,0,0
"ENSG00000242125.3","SNHG3",4,1,1,0,0,0
"ENSG00000200087.1","SNORA73B",32,0,21,24,0,20
"ENSG00000180098.9","TRNAU1AP",4,1,1,6,0,1
"ENSG00000197989.13","SNHG12",4,1,1,0,0,1
"ENSG00000221539.1","SNORD99",0,0,0,0,0,0
"ENSG00000120656.11","TAF12",13,0,0,0,0,0
"ENSG00000229388.1","RP11-442N24__B.1",0,0,0,0,0,0
"ENSG00000274978.1","RNU11",0,0,0,0,0,0
"ENSG00000162419.12","GMEB1",0,13,0,0,0,0
"ENSG00000252777.1","SCARNA24",0,0,0,0,0,0
"ENSG00000198492.15","YTHDF2",10,10,10,0,0,11
"ENSG00000116329.10","OPRD1",2,3,3,4,4,4
"ENSG00000159023.19","EPB41",2,0,7,7,0,2
"ENSG00000253304.1","TMEM200B",2,0,0,0,0,0
"ENSG00000225750.1","RP11-242O24.3",0,0,0,0,0,0
"ENSG00000116350.16","SRSF4",0,0,1,10,0,1
"ENSG00000116353.15","MECR",6,0,6,4,0,4
"ENSG00000060656.19","PTPRU",0,2,11,4,0,0
"ENSG00000186056.9","MATN1-AS1",1,2,2,1,2,3
"ENSG00000162511.7","LAPTM5",7,6,7,2,1,2
"ENSG00000264773.1","MIR4420",0,0,0,0,0,0
"ENSG00000162512.15","SDC3",0,3,0,3,0,7
"ENSG00000134644.15","PUM1",0,7,0,0,0,0
"ENSG00000084628.9","NKAIN1",0,0,0,0,0,0
"ENSG00000060688.12","SNRNP40",1,4,1,10,0,1
"ENSG00000229447.2","RP11-490K7.4",0,0,0,0,0,0
"ENSG00000121766.15","ZCCHC17",3,4,4,0,0,0
"ENSG00000229044.1","RP11-266K22.2",0,0,0,0,0,0
"ENSG00000121769.7","FABP3",0,0,19,4,4,0
"ENSG00000142910.15","TINAGL1",19,19,15,0,0,0
"ENSG00000121764.11","HCRTR1",0,3,3,0,0,0
"ENSG00000162517.12","PEF1",2,10,0,0,0,4
"ENSG00000084636.17","COL16A1",4,2,2,1,2,3
"ENSG00000121753.12","ADGRB2",15,3,9,4,4,4
"ENSG00000266580.1","MIR4254",0,0,0,0,0,0
"ENSG00000269967.1","RP11-84A19.4",1,0,2,0,0,3
"ENSG00000184007.18","PTP4A2",1,2,2,11,11,15
"ENSG00000121774.17","KHDRBS1",0,7,5,0,0,0
"ENSG00000121775.17","TMEM39B",0,3,6,0,0,0
"ENSG00000266203.1","MIR5585",0,0,0,0,0,0
"ENSG00000025800.13","KPNA6",12,7,13,3,0,7
"ENSG00000084652.15","TXLNA",2,1,0,0,0,0
"ENSG00000160050.14","CCDC28B",0,3,0,0,0,0
"ENSG00000224066.1","RP4-622L5.7",6,0,6,0,0,0
"ENSG00000160051.11","IQCC",6,3,9,0,0,0
"ENSG00000160055.19","TMEM234",6,1,6,5,0,5
"ENSG00000084623.11","EIF3I",0,10,0,0,0,0
"ENSG00000220785.7","MTMR9LP",0,1,2,6,0,1
"ENSG00000183615.5","FAM167B",0,0,0,0,0,0
"ENSG00000116478.11","HDAC1",4,1,2,6,0,1
"ENSG00000175130.6","MARCKSL1",1,2,2,1,2,3
"ENSG00000162526.6","TSSK3",0,0,0,0,0,0
"ENSG00000225828.1","FAM229A",4,1,0,0,0,0
"ENSG00000160058.18","BSDC1",8,3,9,4,0,4
"ENSG00000273274.1","ZBTB8B",5,0,0,0,0,0
"ENSG00000160062.14","ZBTB8A",2,0,5,0,0,0
"ENSG00000176261.15","ZBTB8OS",4,1,1,0,0,1
"ENSG00000162521.18","RBBP4",2,26,0,0,0,0
"ENSG00000162520.14","SYNC",0,0,0,0,0,5
"ENSG00000162522.10","KIAA1522",31,3,9,4,14,4
"ENSG00000134684.10","YARS",0,0,0,0,0,0
"ENSG00000116497.17","S100PBP",3,2,1,6,0,1
"ENSG00000160097.15","FNDC5",12,3,3,3,0,7
"ENSG00000121905.9","HPCA",15,13,5,4,4,9
"ENSG00000121900.18","TMEM54",0,0,0,0,0,0
"ENSG00000116514.16","RNF19B",0,0,0,0,0,0
"ENSG00000004455.16","AK2",1,2,2,6,0,1
"ENSG00000276645.1","Metazoa_SRP",0,0,0,0,0,0
"ENSG00000142920.16","AZIN2",13,0,0,1,0,3
"ENSG00000278997.1","RP11-131M11.2",1,2,2,1,0,3
"ENSG00000116525.13","TRIM62",1,2,2,1,2,3
"ENSG00000279179.1","RP11-131M11.3",0,0,0,0,0,0
"ENSG00000160094.14","ZNF362",12,13,9,0,0,6
"ENSG00000270115.1","RP11-415J8.7",4,1,1,0,0,0
"ENSG00000134686.17","PHC2",1,2,2,14,0,0
"ENSG00000222112.1","RN7SKP16",0,0,2,0,0,0
"ENSG00000121903.14","ZSCAN20",13,1,1,0,0,2
"ENSG00000121904.17","CSMD2",0,3,11,0,0,14
"ENSG00000142698.14","C1orf94",0,0,0,0,0,0
"ENSG00000163866.8","SMIM12",0,4,4,0,0,0
"ENSG00000189280.3","GJB5",0,18,11,0,0,0
"ENSG00000255811.1","RP1-34M23.5",0,0,0,0,0,0
"ENSG00000188910.7","GJB3",0,0,0,0,14,0
"ENSG00000187513.8","GJA4",0,0,14,0,0,0
"ENSG00000116544.11","DLGAP3",15,3,9,4,4,4
"ENSG00000241014.1","RP11-244H3.1",3,12,4,0,0,0
"ENSG00000163867.16","ZMYM6",3,1,1,0,0,2
"ENSG00000197056.9","ZMYM1",4,20,1,0,0,2
"ENSG00000116560.10","SFPQ",3,0,2,10,0,1
"ENSG00000146463.11","ZMYM4",2,7,0,0,0,2
"ENSG00000201542.1","SNORA62",0,0,0,0,0,0
"ENSG00000229994.1","RPL5P4",0,0,0,0,0,1
"ENSG00000142687.17","KIAA0319L",0,0,6,0,0,0
"ENSG00000020129.15","NCDN",15,3,9,4,3,4
"ENSG00000239636.1","RP4-728D4.2",0,0,0,0,0,0
"ENSG00000116819.6","TFAP2E",3,12,0,0,0,1
"ENSG00000126067.11","PSMB2",10,4,10,0,0,0
"ENSG00000142686.7","C1orf216",2,4,3,4,4,4
"ENSG00000092853.13","CLSPN",0,32,0,0,0,0
"ENSG00000134698.10","AGO4",3,12,1,2,1,2
"ENSG00000092847.11","AGO1",25,27,0,0,0,0
"ENSG00000126070.19","AGO3",1,2,2,1,0,1
"ENSG00000092850.11","TEKT2",6,1,6,5,6,5
"ENSG00000116863.10","ADPRHL2",17,0,0,0,0,0
"ENSG00000171812.11","COL8A2",7,6,7,2,1,2
"ENSG00000054116.11","TRAPPC3",0,0,0,0,0,0
"ENSG00000116871.15","MAP7D1",8,3,8,9,3,8
"ENSG00000054118.13","THRAP3",10,4,10,0,0,0
"ENSG00000214193.9","SH3D21",6,11,6,0,0,0
"ENSG00000142694.6","EVA1B",19,19,0,0,0,0
"ENSG00000116883.8","RP11-268J15.5",0,1,6,0,0,0
"ENSG00000196182.10","STK40",28,3,18,0,0,11
"ENSG00000181817.5","LSM10",0,0,0,0,0,0
"ENSG00000116885.18","OSCP1",0,0,0,5,0,5
"ENSG00000201448.1","SNORA63",32,0,21,0,0,0
"ENSG00000116898.11","MRPS15",0,0,1,0,0,0
"ENSG00000119535.17","CSF3R",7,6,7,2,1,2
"ENSG00000163873.9","GRIK3",16,9,11,7,5,14
"ENSG00000223944.1","RP5-1180C18.1",0,0,0,0,0,0
"ENSG00000252368.1","RNA5SP43",0,0,0,0,0,0
"ENSG00000233621.1","LINC01137",0,0,0,0,0,3
"ENSG00000163874.9","ZC3H12A",34,23,20,0,0,0
"ENSG00000163875.15","MEAF6",14,4,10,15,0,0
"ENSG00000263675.1","MIR5581",0,0,0,0,0,0
"ENSG00000163877.9","SNIP1",10,0,0,0,0,0
"ENSG00000237749.4","RP3-423B22.5",0,0,0,0,0,0
"ENSG00000163879.10","DNALI1",0,0,1,5,6,5
"ENSG00000134697.12","GNL2",0,4,4,0,0,0
"ENSG00000116922.14","C1orf109",0,0,6,0,0,0
"ENSG00000134690.10","CDCA8",0,0,0,0,0,0
"ENSG00000183317.16","EPHA10",8,5,8,9,0,6
"ENSG00000200421.1","Y_RNA",0,0,0,0,0,0
"ENSG00000185090.14","MANEAL",30,3,3,3,3,7
"ENSG00000196449.3","YRDC",0,25,0,0,0,0
"ENSG00000197982.13","C1orf122",11,5,8,13,8,6
"ENSG00000188786.9","MTF1",0,0,0,0,0,0
"ENSG00000204084.12","INPP5B",4,1,1,0,0,1
"ENSG00000183431.11","SF3A3",10,4,10,0,0,0
"ENSG00000212541.1","RNU6-510P",0,0,0,0,0,0
"ENSG00000183386.9","FHL3",0,0,0,0,0,0
"ENSG00000183520.11","UTP11",10,0,4,0,0,0
"ENSG00000185668.7","POU3F1",5,8,5,5,0,5
"ENSG00000224592.5","RP5-884C9.2",9,0,5,5,0,5
"ENSG00000265596.1","MIR3659",0,0,0,0,0,0
"ENSG00000116954.7","RRAGC",0,15,0,0,0,0
"ENSG00000228436.2","RP5-864K19.4",4,1,1,0,0,1
"ENSG00000214114.8","MYCBP",0,0,0,5,0,5
"ENSG00000158315.10","RHBDL2",1,2,2,1,2,3
"ENSG00000199963.1","RNU6-605P",0,0,0,0,0,0
"ENSG00000174574.15","AKIRIN1",22,0,18,3,0,8
"ENSG00000168653.10","NDUFS5",0,0,0,0,0,0
"ENSG00000127603.23","MACF1",4,14,2,6,0,1
"ENSG00000270040.1","RP11-416A14.1",0,0,0,0,0,0
"ENSG00000183682.7","BMP8A",0,0,0,0,0,0
"ENSG00000237624.1","OXCT2P1",0,0,0,0,0,0
"ENSG00000182109.7","RP11-69E11.4",4,1,1,6,0,1
"ENSG00000243970.1","PPIEL",4,1,0,0,0,1
"ENSG00000090621.13","PABPC4",7,6,7,2,1,2
"ENSG00000201457.1","SNORA55",0,0,0,0,0,0
"ENSG00000163909.7","HEYL",0,0,0,0,0,0
"ENSG00000116981.3","NT5C1A",0,0,0,0,0,0
"ENSG00000116983.12","HPCAL4",8,8,9,4,4,4
"ENSG00000084072.16","PPIE",0,0,1,0,0,0
"ENSG00000225333.6","RP1-144F13.4",0,0,0,0,0,0
"ENSG00000116985.11","BMP8B",1,0,0,1,0,3
"ENSG00000198754.5","OXCT2",0,0,0,0,0,3
"ENSG00000043514.15","TRIT1",3,12,0,0,0,0
"ENSG00000202222.1","Y_RNA",0,0,0,0,0,0
"ENSG00000116990.10","MYCL",0,0,0,0,0,6
"ENSG00000168389.17","MFSD2A",19,19,15,0,0,0
"ENSG00000228477.1","RP3-342P20.2",0,0,0,0,0,0
"ENSG00000131236.16","CAP1",7,10,7,0,0,2
"ENSG00000131238.16","PPT1",7,10,7,2,1,2
"ENSG00000117000.8","RLF",3,17,0,0,0,0
"ENSG00000207508.1","RNU6-1237P",0,0,0,0,0,0
"ENSG00000259943.1","RP1-39G22.7",3,4,4,0,0,0
"ENSG00000084073.8","ZMPSTE24",0,0,0,0,0,0
"ENSG00000049089.13","COL9A2",1,2,2,1,2,3
"ENSG00000084070.11","SMAP2",2,13,5,0,0,0
"ENSG00000187801.14","ZFP69B",0,0,0,0,0,0
"ENSG00000260920.2","RP1-228H13.5",0,0,3,0,0,0
"ENSG00000279667.1","RP11-656D10.7",0,0,0,0,0,0
"ENSG00000187815.9","ZFP69",0,0,0,0,0,0
"ENSG00000238287.1","RP11-656D10.3",0,0,0,0,0,0
"ENSG00000164002.11","EXO5",0,0,1,0,0,0
"ENSG00000117010.15","ZNF684",3,0,0,0,0,0
"ENSG00000236505.1","RP1-63P18.2",0,0,0,0,0,0
"ENSG00000117016.9","RIMS3",18,8,5,9,0,17
"ENSG00000237899.1","RP4-739H11.3",0,0,0,0,0,0
"ENSG00000272145.1","NFYC-AS1",4,1,1,6,0,1
"ENSG00000066136.20","NFYC",2,3,3,0,0,0
"ENSG00000198974.3","MIR30E",0,0,0,0,0,0
"ENSG00000207962.1","MIR30C1",0,0,0,0,0,0
"ENSG00000117013.14","KCNQ4",18,8,5,0,0,0
"ENSG00000179862.6","CITED4",0,5,0,0,0,6
"ENSG00000171793.13","CTPS1",0,0,0,0,0,0
"ENSG00000281207.1","SLFNL1-AS1",0,0,0,0,0,0
"ENSG00000171790.15","SLFNL1",13,3,0,0,0,0
"ENSG00000010803.16","SCMH1",31,3,9,0,0,4
"ENSG00000235358.1","RP11-399E6.1",0,0,0,0,0,0
"ENSG00000204060.6","FOXO6",16,0,11,19,0,0
"ENSG00000127124.14","HIVEP3",30,13,3,3,0,0
"ENSG00000198815.8","FOXJ3",18,7,13,0,0,9
"ENSG00000177181.14","RIMKLA",2,0,3,3,0,7
"ENSG00000066185.12","ZMYND12",0,0,0,5,0,5
"ENSG00000127125.8","PPCS",0,0,0,0,0,0
"ENSG00000186409.14","CCDC30",4,1,1,5,6,5
"ENSG00000230116.1","RP11-163G10.2",0,0,0,0,0,0
"ENSG00000236876.3","TMSB4XP1",0,0,0,0,0,0
"ENSG00000200254.1","RNU6-536P",0,0,0,0,0,0
"ENSG00000236180.2","RP11-163G10.4",0,0,0,0,0,0
"ENSG00000171960.10","PPIH",0,0,0,0,0,0
"ENSG00000234917.2","RP5-994D16.3",0,0,0,0,0,0
"ENSG00000065978.18","YBX1",7,6,3,0,0,2
"ENSG00000117385.15","P3H1",4,1,1,0,0,1
"ENSG00000164008.14","C1orf50",0,0,0,0,0,0
"ENSG00000177868.11","SVBP",0,0,0,0,0,0
"ENSG00000164010.13","ERMAP",7,6,7,2,1,2
"ENSG00000228192.7","RP11-342M1.3",0,0,0,0,0,0
"ENSG00000164011.17","ZNF691",7,0,7,2,1,2
"ENSG00000225099.1","ATP6V1E1P1",0,0,0,0,0,0
"ENSG00000117394.19","SLC2A1",24,0,15,23,0,0
"ENSG00000227533.5","SLC2A1-AS1",0,0,1,0,0,0
"ENSG00000207256.1","RNU6-880P",0,0,0,0,0,0
"ENSG00000186973.10","FAM183A",0,0,0,5,6,5
"ENSG00000117395.11","EBNA1BP2",10,4,10,0,0,0
"ENSG00000243710.7","CFAP57",5,0,4,5,6,5
"ENSG00000179178.10","TMEM125",1,2,2,1,2,3
"ENSG00000066056.13","TIE1",19,0,15,20,16,19
"ENSG00000234694.1","RP1-92O14.3",0,0,0,0,0,3
"ENSG00000117399.13","CDC20",0,0,0,0,0,3
"ENSG00000066322.13","ELOVL1",1,2,2,1,2,3
"ENSG00000159479.16","MED8",0,3,10,0,0,0
"ENSG00000198198.14","SZT2",4,1,1,6,0,1
"ENSG00000229372.1","SZT2-AS1",0,0,0,0,0,0
"ENSG00000178922.16","HYI",3,0,1,0,0,0
"ENSG00000229348.1","HYI-AS1",0,0,0,0,0,0
"ENSG00000142949.16","PTPRF",9,8,5,9,0,8
"ENSG00000066135.12","KDM4A",6,0,6,6,0,1
"ENSG00000126091.19","ST3GAL3",8,3,9,3,0,4
"ENSG00000283414.1","U6",0,0,0,0,0,0
"ENSG00000233674.2","RP11-184I16.3",0,0,0,0,0,0
"ENSG00000283477.1","MIR6079",0,0,0,0,0,0
"ENSG00000237950.1","RP11-7O11.3",4,1,0,0,0,0
"ENSG00000117408.10","IPO13",1,2,2,1,2,3
"ENSG00000132768.13","DPH2",0,3,3,0,0,0
"ENSG00000117410.13","ATP6V0B",0,0,8,0,0,0
"ENSG00000117411.16","B4GALT2",15,3,9,4,8,4
"ENSG00000159214.12","CCDC24",6,11,6,0,0,10
"ENSG00000196517.11","SLC6A9",1,2,2,0,0,3
"ENSG00000230615.6","RP5-1198O20.4",0,0,1,0,0,0
"ENSG00000178028.13","DMAP1",4,1,6,0,0,1
"ENSG00000117419.14","ERI3",0,0,0,0,0,0
"ENSG00000233602.1","ERI3-IT1",4,1,0,0,0,1
"ENSG00000187147.17","RNF220",1,2,2,1,2,3
"ENSG00000263381.1","MIR5584",1,2,2,1,0,3
"ENSG00000126106.13","TMEM53",0,0,0,0,0,0
"ENSG00000198520.10","C1orf228",4,1,1,5,0,5
"ENSG00000199377.1","RNU5F-1",0,0,0,0,0,0
"ENSG00000200169.1","RNU5D-1",0,0,0,0,0,0
"ENSG00000225721.5","RP11-269F19.2",0,0,0,0,0,0
"ENSG00000142937.11","RPS8",0,0,0,0,0,0
"ENSG00000200913.1","SNORD46",0,0,0,0,0,0
"ENSG00000202031.1","SNORD38A",0,0,0,0,0,0
"ENSG00000142959.4","BEST4",6,0,6,5,0,5
"ENSG00000173846.12","PLK3",29,18,20,0,0,0
"ENSG00000222009.8","BTBD19",0,0,0,0,0,0
"ENSG00000117425.13","PTCH2",6,11,6,0,0,0
"ENSG00000226499.1","RP5-882O7.1",0,0,0,0,0,0
"ENSG00000070785.16","EIF2B3",3,0,1,0,0,0
"ENSG00000126107.14","HECTD3",6,0,6,0,0,2
"ENSG00000126088.13","UROD",0,4,6,0,0,0
"ENSG00000162415.6","ZSWIM5",4,0,0,0,0,0
"ENSG00000234315.1","OSTCP5",0,0,0,0,0,0
"ENSG00000281912.1","LINC01144",0,0,0,0,0,0
"ENSG00000186603.5","HPDL",0,0,0,0,0,0
"ENSG00000132781.17","MUTYH",4,1,1,6,0,1
"ENSG00000132773.11","TOE1",6,12,4,0,0,2
"ENSG00000070759.16","TESK2",1,2,2,1,0,3
"ENSG00000280670.2","CCDC163P",0,28,0,8,7,16
"ENSG00000132763.14","MMACHC",2,0,0,0,0,0
"ENSG00000117450.13","PRDX1",10,4,0,0,0,0
"ENSG00000117448.13","AKR1A1",3,0,1,2,1,2
"ENSG00000281133.1","AL355480.3",0,0,0,0,0,0
"ENSG00000280836.1","AL355480.1",0,0,0,0,0,0
"ENSG00000132780.16","NASP",1,1,2,1,2,3
"ENSG00000159588.14","CCDC17",0,0,0,5,0,5
"ENSG00000159592.10","GPBP1L1",1,2,0,0,0,1
"ENSG00000225447.1","RPS15AP10",0,1,0,0,0,0
"ENSG00000234329.1","RP11-767N6.2",4,1,0,6,0,1
"ENSG00000159596.6","TMEM69",0,0,0,0,0,0
"ENSG00000197429.10","IPP",3,0,4,0,0,0
"ENSG00000230896.1","RP11-767N6.7",0,0,0,0,0,0
"ENSG00000086015.20","MAST2",8,3,9,3,0,4
"ENSG00000117461.14","PIK3R3",0,0,0,9,0,13
"ENSG00000117472.9","TSPAN1",0,0,0,0,0,0
"ENSG00000085998.13","POMGNT1",4,1,1,0,0,0
"ENSG00000171357.5","LURAP1",0,0,0,0,0,0
"ENSG00000085999.11","RAD54L",0,0,0,0,0,0
"ENSG00000132128.16","LRRC41",6,5,6,0,0,0
"ENSG00000173660.11","UQCRH",0,2,0,0,0,0
"ENSG00000117481.10","NSUN4",0,0,0,0,0,0
"ENSG00000225779.1","RP4-603I14.3",0,0,0,0,0,0
"ENSG00000117480.15","FAAH",4,2,2,1,0,3
"ENSG00000232022.7","FAAHP1",0,0,0,0,0,0
"ENSG00000282881.1","RP11-49P4.7",26,0,11,0,0,0
"ENSG00000162456.9","KNCN",0,0,0,4,0,4
"ENSG00000079277.19","MKNK1",7,6,7,2,1,2
"ENSG00000142961.14","MOB3C",1,23,0,0,0,0
"ENSG00000123472.12","ATPAF1",12,7,3,0,0,0
"ENSG00000233647.2","NENFP1",0,0,0,0,0,0
"ENSG00000159658.10","EFCAB14",1,2,2,1,2,3
"ENSG00000261290.1","CYP4A44P",0,0,0,0,0,0
"ENSG00000186377.7","CYP4X1",3,0,5,7,0,10
"ENSG00000186160.4","CYP4Z1",0,0,0,0,0,0
"ENSG00000225506.2","CYP4A22-AS1",0,0,0,0,0,0
"ENSG00000225514.1","MTND1P34",0,0,0,0,0,0
"ENSG00000224805.2","LINC00853",0,0,0,0,0,0
"ENSG00000162367.11","TAL1",7,6,7,2,1,2
"ENSG00000123473.15","STIL",0,0,1,0,0,0
"ENSG00000162368.13","CMPK1",0,4,0,0,0,0
"ENSG00000272491.1","RP5-1024N4.4",0,1,0,0,0,0
"ENSG00000132122.11","SPATA6",1,2,2,1,2,3
"ENSG00000224986.2","PPP1R8P1",1,0,2,1,2,3
"ENSG00000235105.1","RP11-329A14.1",0,0,0,0,0,0
"ENSG00000232514.1","RP11-329A14.2",0,0,0,0,0,0
"ENSG00000186094.16","AGBL4",0,0,11,12,0,4
"ENSG00000162373.12","BEND5",0,25,0,0,0,0
"ENSG00000225623.1","AGBL4-IT1",0,0,0,0,0,0
"ENSG00000237478.2","RP5-926E3.1",0,0,0,0,0,0
"ENSG00000162374.16","ELAVL4",2,25,3,3,0,7
"ENSG00000230828.1","RP11-492I2.1",0,0,0,0,0,0
"ENSG00000237337.1","RP11-567C20.2",5,0,0,0,0,0
"ENSG00000185104.19","FAF1",3,4,0,0,0,0
"ENSG00000123080.10","CDKN2C",0,0,0,0,0,0
"ENSG00000203356.2","LINC01562",0,0,0,0,0,0
"ENSG00000123091.4","RNF11",0,15,13,4,0,4
"ENSG00000085831.15","TTC39A",6,24,0,9,0,0
"ENSG00000085832.16","EPS15",16,9,11,0,0,0
"ENSG00000227070.1","RP11-191G24.1",0,0,0,0,0,0
"ENSG00000117859.18","OSBPL9",1,2,2,1,2,1
"ENSG00000232846.1","SLC25A6P3",0,0,0,0,0,0
"ENSG00000078618.20","NRDC",3,0,1,0,0,1
"ENSG00000169213.6","RAB3B",26,9,11,3,5,7
"ENSG00000117862.11","TXNDC12",2,0,0,0,0,0
"ENSG00000198841.3","KTI12",0,0,0,0,0,0
"ENSG00000134717.17","BTF3L4",2,15,10,0,0,0
"ENSG00000157077.14","ZFYVE9",2,4,3,0,0,0
"ENSG00000241745.3","RN7SL788P",0,0,0,0,0,0
"ENSG00000224255.2","PDCL3P6",0,0,0,0,0,0
"ENSG00000213735.2","ANAPC10P1",0,0,0,0,0,0
"ENSG00000154222.14","CC2D1B",6,1,1,6,0,3
"ENSG00000272100.1","RP11-155O18.6",0,0,0,0,0,0
"ENSG00000224680.4","PLA2G12AP1",0,0,0,0,0,0
"ENSG00000134748.12","PRPF38A",0,0,2,0,0,0
"ENSG00000134744.13","ZCCHC11",20,12,1,6,0,1
"ENSG00000272371.1","RP11-25O10.2",0,0,1,0,0,0
"ENSG00000116157.5","GPX7",5,0,0,0,0,0
"ENSG00000162377.5","COA7",2,10,3,0,0,2
"ENSG00000162378.12","ZYG11B",12,7,13,9,0,13
"ENSG00000252018.1","RNU2-30P",0,0,0,0,0,0
"ENSG00000228929.1","RPS13P2",0,0,0,0,0,0
"ENSG00000121310.16","ECHDC2",20,14,12,8,0,12
"ENSG00000231866.2","RP4-631H13.4",0,0,0,0,0,0
"ENSG00000116171.16","SCP2",23,4,4,0,0,0
"ENSG00000264834.1","MIR1273F",0,0,0,0,0,0
"ENSG00000265815.1","MIR1273G",0,0,0,0,0,0
"ENSG00000236360.2","RP11-334A14.2",0,0,0,0,0,0
"ENSG00000174348.13","PODN",19,19,15,0,0,0
"ENSG00000157184.6","CPT2",0,9,3,0,0,0
"ENSG00000236723.2","RP5-1024G6.2",13,0,1,0,0,1
"ENSG00000162384.13","C1orf123",4,1,1,6,0,1
"ENSG00000162385.10","MAGOH",0,0,0,0,0,0
"ENSG00000226754.1","RP5-1024G6.5",0,0,0,0,0,0
"ENSG00000157193.15","LRP8",22,9,11,0,0,14
"ENSG00000225030.1","RP4-784A16.3",0,0,0,0,0,0
"ENSG00000225675.2","RP4-784A16.5",0,0,0,0,0,0
"ENSG00000174332.5","GLIS1",0,0,8,0,0,6
"ENSG00000239007.1","RNU7-95P",0,0,0,0,0,0
"ENSG00000058804.11","NDC1",2,7,3,0,0,0
"ENSG00000201003.1","SNORA58",0,0,0,0,0,0
"ENSG00000058799.13","YIPF1",0,0,0,0,0,0
"ENSG00000081870.11","HSPB11",3,12,1,0,0,0
"ENSG00000116212.14","LRRC42",0,0,0,0,0,0
"ENSG00000116209.11","TMEM59",0,4,0,0,0,0
"ENSG00000280378.1","RP4-758J24.6",0,0,0,0,0,0
"ENSG00000116205.11","TCEANC2",0,1,1,0,0,15
"ENSG00000225183.1","RP4-758J24.4",0,0,0,0,0,0
"ENSG00000215883.10","CYB5RL",13,0,1,0,0,0
"ENSG00000116221.15","MRPL37",11,0,8,0,0,0
"ENSG00000157216.15","SSBP3",0,9,0,4,0,4
"ENSG00000162390.17","ACOT11",20,14,12,8,6,12
"ENSG00000184313.19","MROH7",20,14,12,8,0,12
"ENSG00000243725.6","TTC4",0,0,0,0,0,0
"ENSG00000162396.5","PARS2",13,0,0,0,0,0
"ENSG00000116133.11","DHCR24",0,0,0,3,0,7
"ENSG00000242396.1","RP11-67L3.5",0,0,0,0,0,0
"ENSG00000143001.4","TMEM61",0,0,0,0,0,0
"ENSG00000162402.13","USP24",3,12,1,2,1,2
"ENSG00000162407.8","PLPP3",0,0,0,0,0,0
"ENSG00000162409.10","PRKAA2",5,20,5,0,0,10
"ENSG00000187889.12","C1orf168",0,22,0,5,7,5
"ENSG00000173406.15","DAB1",9,8,5,0,0,18
"ENSG00000236888.1","RPS20P5",0,0,0,0,0,0
"ENSG00000229887.4","HNRNPA1P6",9,0,0,0,0,0
"ENSG00000223416.3","RPS26P15",0,0,0,0,0,0
"ENSG00000233216.1","RP11-414C16.1",0,0,0,0,0,0
"ENSG00000162600.11","OMA1",0,0,0,0,0,0
"ENSG00000185839.3","RP4-592A1.2",0,0,0,0,0,0
"ENSG00000162601.9","MYSM1",10,0,4,10,0,0
"ENSG00000283445.1","RP11-63G10.4",9,8,5,0,14,10
"ENSG00000177606.6","JUN",34,0,20,0,0,0
"ENSG00000234807.5","LINC01135",0,0,0,0,0,0
"ENSG00000232453.6","RP4-794H19.1",0,0,0,0,0,0
"ENSG00000237352.3","LINC01358",0,0,0,0,14,0
"ENSG00000270457.1","RP11-467C18.1",0,0,0,0,0,0
"ENSG00000172456.17","FGGY",0,0,0,0,0,0
"ENSG00000134709.10","HOOK1",2,7,3,3,0,7
"ENSG00000134716.9","CYP2J2",1,2,2,1,0,3
"ENSG00000162598.13","C1orf87",0,0,0,5,6,5
"ENSG00000226476.3","RP11-776H12.1",0,1,1,0,0,12
"ENSG00000231252.2","RP11-436K8.1",20,14,12,8,7,12
"ENSG00000162599.15","NFIA",1,2,2,0,0,0
"ENSG00000237928.5","NFIA-AS2",0,0,0,8,7,16
"ENSG00000270742.1","RP4-802A10.1",0,1,0,0,0,0
"ENSG00000162604.12","TM2D1",0,2,1,0,0,0
"ENSG00000271200.1","RP11-430G17.3",0,0,0,0,0,0
"ENSG00000132849.19","PATJ",3,0,4,0,0,0
"ENSG00000200575.1","RNU6-414P",0,0,0,0,0,0
"ENSG00000212360.1","RNU6-1177P",0,0,0,0,0,0
"ENSG00000236646.1","LAMTOR5P1",0,0,0,0,0,0
"ENSG00000242860.3","RN7SL180P",0,0,0,0,0,0
"ENSG00000263908.1","MIR3116-1",0,0,0,0,0,0
"ENSG00000132854.18","KANK4",0,0,2,7,5,0
"ENSG00000162607.12","USP1",10,4,10,0,0,0
"ENSG00000116641.17","DOCK7",4,14,0,8,0,12
"ENSG00000213703.2","RP5-849H19.2",0,0,0,0,0,0
"ENSG00000235545.1","RP11-230B22.1",4,0,0,0,0,0
"ENSG00000125703.14","ATG4C",1,2,2,1,2,3
"ENSG00000234318.1","RP4-771M4.3",0,0,0,0,0,0
"ENSG00000088035.15","ALG6",3,0,1,0,0,0
"ENSG00000142856.16","ITGB3BP",0,0,0,0,0,0
"ENSG00000203965.12","EFCAB7",4,1,1,0,0,0
"ENSG00000251720.1","RNU7-123P",0,0,0,0,0,0
"ENSG00000116652.6","DLEU2L",3,1,1,0,0,0
"ENSG00000079739.15","PGM1",0,0,0,0,0,0
